doi,resolved_url,field,score,verdict_bucket,suggested_action,gold_value,parser_value,gold_on_page,parser_on_page,evidence,notes
10.1016/b978-0-12-394317-0.00012-1,https://doi.org/10.1016/b978-0-12-394317-0.00012-1,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"Due to its importance both in the clearance of pathogens that contribute as rheumatic etiological agents and in the disposal of apoptotic bodies and potential autoimmune initiators, deficiencies of the components of the lectin pathway of complement have been found to increase susceptibility and modu…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.ajt.2025.07.840,https://doi.org/10.1016/j.ajt.2025.07.840,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,Purpose: The issue of donor discards needs to be put into historical context. This analysis was undertaken to understand better how kidney transplant donors have changed over 25 years.,,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.bonr.2022.101362,https://doi.org/10.1016/j.bonr.2022.101362,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"Background/Introduction: The skeleton is the most common site of secondary disease in breast cancer with over 70% of patients with advanced disease developing bone metastases. Bone spread results in skeletal related events (SREs) including spinal cord compression, bone fractures and hypercalcemia re…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.cahpu.2014.02.006,https://doi.org/10.1016/j.cahpu.2014.02.006,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"Les parents qui se rendent au service de protection maternelle et infantile avec leur nouveau-né cherchent une réponse à leurs questions et à leurs hésitations. Les conseils de professionnels sont souvent très attendus. Dans ce contexte, l'emmaillotage accompagné par la puéricultrice peut constituer…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.cahpu.2020.10.009,https://doi.org/10.1016/j.cahpu.2020.10.009,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"La réflexion organisée autour des événements indésirables rencontrés au sein du service de réanimation néonatale du centre hospitalier universitaire d'Angers (Maine-et-Loire) a conduit les infirmières puéricultrices investies dans le tutorat à mettre en place, après formation, un atelier de sensibil…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.earlhumdev.2010.09.336,https://doi.org/10.1016/j.earlhumdev.2010.09.336,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"The objective is to review the small preterms that admitted to our Neonatal Intensive Care Unit (NICU), and to evaluate their mortality and morbidity. In this study, preterm infants with gestational age less than 34 weeks, hospitalized in our NICU between June 2007 and June 2009, were evaluated retr…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.ijscr.2021.106235,https://doi.org/10.1016/j.ijscr.2021.106235,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"Obesity has been proven to have adverse effects on fertility and is one of the predisposing factors for delay in pregnancy even with the use of assisted reproductive technique. There are many pathways in which obesity can affect fertility such as anovulation, poor implantation and low-quality oocyte…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.jaci.2011.03.034,https://doi.org/10.1016/j.jaci.2011.03.034,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,To the Editor:,,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.jacr.2009.02.005,https://doi.org/10.1016/j.jacr.2009.02.005,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"Thanks to Peter Marcovici, MD, for his comments reflecting his and his department's experience with speech recognition (SR).",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.jamcollsurg.2016.09.010,https://doi.org/10.1016/j.jamcollsurg.2016.09.010,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"Prophylactic anticoagulation is routinely used in the inpatient setting; however, the use of post-discharge prophylaxis remains severely underused in practice. We performed a single-institution retrospective, nonrandomized, pre- and post-intervention analysis of a systematic post-discharge pharmacol…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.jcrs.2018.08.037,https://doi.org/10.1016/j.jcrs.2018.08.037,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,Purpose: To examine the long-term effect of femtosecond laser–assisted cataract surgery on intraocular pressure (IOP) in healthy and glaucomatous eyes in a retrospective case series. Methods: The study comprised patients aged 18 to 89 years meeting the inclusion criteria. Combination procedures were…,,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.jsams.2025.08.003,https://doi.org/10.1016/j.jsams.2025.08.003,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,Editor´s choice:,,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.juro.2016.02.2911,https://doi.org/10.1016/j.juro.2016.02.2911,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"Surgical site infections (SSI) are one of the outcomes of interest for the Hospital Inpatient Quality Reporting Program instituted by the Centers for Medicare and Medicaid Services. It is imperative that hospitals decrease SSI rates to reduce patient morbidity and healthcare costs. Additionally, SSI…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.juro.2017.02.1258,https://doi.org/10.1016/j.juro.2017.02.1258,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"To examine if initial postoperative urinary retention after transurethral Macroplastique® (MPQ) bulking agent injection for female stress urinary incontinence (SUI) is a predictor of success. Following IRB approval, a prospective database of non-neurogenic women who underwent MPQ injection for SUI d…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.pain.2012.11.015,https://doi.org/10.1016/j.pain.2012.11.015,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"Persistent postmastectomy pain (PPMP) is a significant clinical problem. Increasingly, psychosocial factors such as anxiety and catastrophizing are being revealed as crucial contributors to individual differences in pain processing and outcomes. Furthermore, differences in patients' responses to sta…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.pain.2014.05.024,https://doi.org/10.1016/j.pain.2014.05.024,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"A multisite, randomized, controlled trial showed that nurse practitioners can effectively deliver pain coping skills training to osteoarthritis patients with chronic pain of the knee or hip. Adult health nurse practitioners provided a 10-session intervention, pain coping skills training (PCST), in p…",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/j.urology.2025.05.050,https://doi.org/10.1016/j.urology.2025.05.050,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,"We read with great interest the recent article by Bhojani et al, titled ""Association Between Kidney Stones and Subsequent Risk of Upper Tract Urothelial Carcinoma (UTUC): A Systematic Review and Meta-Analysis."" The authors are to be commended for addressing a clinically significant and understudied …",,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/s0022-3913(99)70120-4,https://doi.org/10.1016/s0022-3913(99)70120-4,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,parser_string_not_on_page,fix_parser,This study examined the reliability of tactile perception for determining the existence of open margins when using both a sharp-tipped explorer and a dull stylet.,,True,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": true, ""parser_on_page"": false}",
10.1016/0169-5002(95)90532-4,https://doi.org/10.1016/0169-5002(95)90532-4,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,neither_on_page,unclear_review,"The action of angiotensin II (ANG II) was studied in single myocytes from rat portal vein, in which the cytoplasmic Ca++ concentration was estimated by emission from fluorescent dyes and the Ca++ channel current was measured with the whole-cell mode of the patch-clamp technique. ANG II stimulated Ca…",,False,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": false, ""parser_on_page"": false}",
10.1016/b978-1-4160-3370-7.00049-3,https://doi.org/10.1016/b978-1-4160-3370-7.00049-3,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,neither_on_page,unclear_review,"The purpose of the work is in computer engineering and materials science: modeling, interpretation of N-dimensional into two-dimensional and selection of optimal parameters of an engineering system based on multidimensional mathematics (section: theory and methods of vector optimization). Within the…",,False,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": false, ""parser_on_page"": false}",
10.1016/j.cgh.2011.10.021,https://doi.org/10.1016/j.cgh.2011.10.021,abstract,fuzzy=0.000 length_ratio=0.000 match@0.74=False,neither_on_page,unclear_review,An 87-year-old male was referred for colonoscopy because of rectal bleeding. He had a history of coronary revascularization surgery and chronic obstructive pulmonary disease. Colonoscopy was performed without sedation. The procedure was not difficult and was well tolerated apart from the finding of …,,False,False,"{""fuzzy_ratio"": 0.0, ""gold_on_page"": false, ""parser_on_page"": false}",
